Distance,Speed_HAM,Throttle_HAM,Brake_HAM,DRS_HAM,Speed_LEC,Throttle_LEC,Brake_LEC,DRS_LEC
3155.1817672943153,112.0,0.0,False,0,108.47000192,8.98000128,False,0
3158.9303405759315,110.61363781818181,4.7136314181818175,False,0,107.0,8.0,False,0
3164.358749739568,108.56818327272727,11.668176872727273,False,0,106.0,8.0,False,0
3168.4604164062343,107.0,17.0,False,0,105.0,23.0,False,0
3170.306530982679,107.1937496,17.0,False,0,105.0,23.0,False,0
3174.4921906893455,107.6312496,17.0,False,0,107.6437488,39.7437424,False,0
3178.0321906893455,108.0,17.0,False,0,107.6437488,39.7437424,False,0
3179.902868445079,108.61999872,21.33999104,False,0,108.0,42.0,False,0
3187.304201693079,111.01999872,38.13999104,False,0,112.0,48.0,False,0
3190.353090581968,112.0,45.0,False,0,112.0,48.0,False,0
3195.4197572486346,114.0,47.0,False,0,112.0,48.0,False,0
3196.7546572337014,114.41999872,46.37000192,False,0,112.0,48.0,False,0
3201.8457683448128,116.0,44.0,False,0,116.43999744,52.99499712,False,0
3211.415653542146,122.1687472,55.4562448,False,0,123.1062472,58.3312488,False,0
3212.7139868754793,123.0,57.0,False,0,123.1062472,58.3312488,False,0
3224.4473202088125,132.0,59.0,False,0,136.0,60.0,False,0
3225.2539868754793,132.0,59.0,False,0,136.0,60.0,False,0
3230.3139868754793,132.0,59.0,False,0,138.535712,63.5499968,False,0
3238.762011697879,136.99499712,63.43999744,False,0,141.0,67.0,False,0
3243.418511601879,139.69499712,65.83999744,False,0,144.5499968,69.218748,False,0
3245.6901782685454,141.0,67.0,False,0,144.5499968,69.218748,False,0
3251.4968933254345,147.2124944,69.6624976,False,0,149.0,72.0,False,0
3259.1607822143233,155.0,73.0,False,0,153.3208288,74.0333312,False,0
3260.110805346175,155.45833066666665,73.36666453333333,False,0,153.3208288,74.0333312,False,0
3269.7996942350637,160.0,77.0,False,0,166.0,80.0,False,0
3276.2708369479524,164.0571392,78.5214272,False,0,169.0499968,80.0,False,0
3282.7108369479524,168.0,80.0,False,0,172.0,80.0,False,0
3289.495034722619,171.9937464,82.218748,False,0,176.5642816,84.0571392,False,0
3298.2467013892856,177.0,85.0,False,0,181.0,88.0,False,0
3304.3570091421743,180.3041632,86.270832,False,0,184.0,88.0,False,0
3323.251453586619,190.0,90.0,False,0,189.16080932098185,89.0,False,0
3329.8109303119522,193.5583296,87.9666688,False,0,197.35820861305447,89.59701435509076,False,0
3336.268152534174,197.0,86.0,False,0,199.74626603341753,93.57711005569587,False,0
3344.0387080897303,197.0,89.0428544,False,0,200.0,94.0,False,0
3351.5903747563966,197.0,92.0,False,0,208.458336,94.0,False,0
3360.8792636452863,209.0,90.0,False,0,213.0,95.0,False,0
3363.3910608904416,210.29000192,91.50500224,False,0,213.0,95.0,False,0
3372.7674497793305,215.0,97.0,False,0,215.2888846222222,96.43055288888888,False,0
3375.35099113502,216.2964855925891,96.78391906790182,False,0,215.2888846222222,96.43055288888888,False,0
3384.9276578016866,221.0,96.0,False,0,221.0,100.0,False,0
3386.4041752115804,221.4776114840726,96.0,False,0,222.312496,100.0,False,0
3396.3891391246725,224.66168804455668,96.0,False,0,228.562496,100.0,False,0
3397.451639124672,225.0,96.0,False,0,228.562496,100.0,False,0
